datestr,auth_state,mega_region,marketplace,sub_marketplace,psp_name,num_trips_authed
2018-08-06,PENDING,LatAm,agora,Not_Avlbl,braintree,60211
2018-08-08,PENDING,LatAm,personal_transport,U4B-Managed-Centralized,paypal,11
2018-08-10,VOIDED,US & Canada,personal_transport,Not_Avlbl,paypal,16646
2018-08-11,PENDING,US & Canada,agora,U4B-Managed-Centralized,braintree,1
2018-08-13,DROPPED,India SA,personal_transport,U4B-Unmanaged,braintree,4
2018-08-14,PENDING,LatAm,personal_transport,U4B-Unmanaged,other,28
2018-08-16,DROPPED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,7
2018-08-17,DROPPED,EMEA,personal_transport,U4B-Unmanaged,braintree,74
2018-08-21,PENDING,EMEA,agora,Not_Avlbl,paypal,11226
2018-08-27,APPLIED,LatAm,agora,U4B-Unmanaged,braintree,855
2018-08-27,FAILED,LatAm,agora,Not_Avlbl,braintree,296
2018-08-28,VOIDED,LatAm,agora,U4B-Unmanaged,braintree,5
2018-08-29,FAILED,LatAm,personal_transport,U4B-Managed-Centralized,paypal,2
2018-08-30,PENDING,India SA,personal_transport,Not_Avlbl,braintree,17342
2018-08-31,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1184
2018-09-01,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,paypal,5
2018-09-02,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,243057
2018-09-03,DROPPED,US & Canada,personal_transport,U4F,braintree,9
2018-09-08,PENDING,US & Canada,personal_transport,Not_Avlbl,other,155527
2018-09-09,PENDING,LatAm,personal_transport,U4B-Unmanaged,paypal,1511
2018-09-10,VOIDED,LatAm,personal_transport,U4B-Unmanaged,paypal,413
2018-09-11,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,58131
2018-09-18,VOIDED,US & Canada,Not_Avlbl,Not_Avlbl,paypal,3
2018-09-21,PENDING,US & Canada,agora,U4B-Unmanaged,braintree,3821
2018-09-23,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,828
2018-09-24,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,226
2018-09-25,VOIDED,India SA,agora,U4B-Unmanaged,paytm,3
2018-09-29,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,4117
2018-09-29,FAILED,US & Canada,personal_transport,Not_Avlbl,other,4
2018-09-30,UNAPPLIED,APACX,agora,U4B-Unmanaged,paypal,79
2018-10-03,DROPPED,LatAm,personal_transport,Not_Avlbl,braintree,2952
2018-10-03,UNAPPLIED,US & Canada,personal_transport,U4F,braintree,21872
2018-10-05,APPLIED,EMEA,agora,U4B-Unmanaged,paypal,65
2018-10-05,FAILED,EMEA,agora,Not_Avlbl,paypal,142
2018-10-05,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,8446
2018-10-06,VOIDED,EMEA,agora,U4B-Unmanaged,paypal,2
2018-10-10,FAILED,LatAm,personal_transport,U4F,braintree,947
2018-10-13,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2833
2018-10-13,FAILED,APACX,personal_transport,Not_Avlbl,braintree,9
2018-07-03,PENDING,LatAm,personal_transport,U4F,braintree,25002
2018-07-05,APPLIED,APACX,agora,U4B-Unmanaged,paypal,57
2018-07-05,FAILED,APACX,agora,Not_Avlbl,paypal,17
2018-07-09,UNAPPLIED,India SA,agora,U4B-Unmanaged,paytm,306
2018-07-11,APPLIED,EMEA,personal_transport,Not_Avlbl,braintree,283763
2018-07-14,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,8366
2018-07-17,UNAPPLIED,US & Canada,personal_transport,U4F,braintree,20721
2018-07-18,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2296
2018-07-19,APPLIED,EMEA,agora,U4B-Unmanaged,paypal,48
2018-07-19,FAILED,EMEA,agora,Not_Avlbl,paypal,23
2018-07-19,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,13457
2018-07-19,VOIDED,APACX,personal_transport,U4B-Unmanaged,braintree,149
2018-07-24,FAILED,LatAm,personal_transport,U4F,braintree,583
2018-07-28,FAILED,India SA,personal_transport,Not_Avlbl,braintree,4
2018-07-28,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,paypal,7
2018-08-04,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,braintree,403332
2018-08-09,APPLIED,US & Canada,personal_transport,U4F,braintree,20321
2018-08-09,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,29146
2018-08-12,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,4183
2018-08-14,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,1670
2018-08-23,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,braintree,15
2018-09-04,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,241
2018-09-05,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,152
2018-09-09,FAILED,LatAm,personal_transport,U4F,braintree,690
2018-09-12,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,16
2018-09-17,DROPPED,EMEA,personal_transport,Not_Avlbl,paypal,48
2018-09-27,APPLIED,LatAm,agora,Not_Avlbl,paypal,3988
2018-09-28,VOIDED,LatAm,agora,Not_Avlbl,paypal,131
2018-10-03,PENDING,US & Canada,personal_transport,Not_Avlbl,braintree,2295293
2018-10-11,APPLIED,US & Canada,agora,U4B-Unmanaged,paypal,264
2018-10-11,FAILED,US & Canada,agora,Not_Avlbl,paypal,128
2018-10-12,VOIDED,US & Canada,agora,U4B-Unmanaged,paypal,3
2018-10-13,DROPPED,APACX,personal_transport,U4F,braintree,2
2018-10-14,DROPPED,India SA,personal_transport,U4F,braintree,1
2018-07-03,VOIDED,APACX,personal_transport,U4B-Managed-Centralized,paypal,6
2018-07-06,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized,paytm,33
2018-07-09,PENDING,APACX,agora,Not_Avlbl,braintree,77609
2018-07-10,APPLIED,India SA,agora,Not_Avlbl,braintree,1
2018-07-12,UNAPPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,400258
2018-07-14,APPLIED,EMEA,agora,Not_Avlbl,braintree,144059
2018-07-14,APPLIED,India SA,personal_transport,U4B-Unmanaged,paytm,11876
2018-07-15,VOIDED,EMEA,agora,Not_Avlbl,braintree,460
2018-07-15,VOIDED,India SA,personal_transport,U4B-Unmanaged,paytm,2
2018-07-17,PENDING,APACX,personal_transport,U4B-Unmanaged,other,20
2018-07-17,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,paypal,10
2018-07-18,PENDING,India SA,personal_transport,U4B-Unmanaged,other,60
2018-07-18,PENDING,US & Canada,personal_transport,U4F,paypal,9
2018-07-19,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,15
2018-07-20,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,778
2018-07-21,PENDING,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,28
2018-07-23,VOIDED,EMEA,personal_transport,U4B-Unmanaged,other,7
2018-07-25,PENDING,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,720
2018-07-25,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,paypal,1861
2018-07-29,UNAPPLIED,US & Canada,agora,U4F,braintree,1
2018-07-30,DROPPED,APACX,agora,Not_Avlbl,paypal,1
2018-08-01,APPLIED,India SA,Not_Avlbl,Not_Avlbl,paytm,3
2018-08-02,DROPPED,LatAm,personal_transport,Not_Avlbl,paypal,91
2018-08-02,UNAPPLIED,APACX,agora,Not_Avlbl,braintree,102945
2018-08-03,UNAPPLIED,India SA,agora,Not_Avlbl,braintree,1
2018-08-04,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,1223
2018-08-04,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,108
2018-08-05,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,568339
2018-08-07,UNAPPLIED,EMEA,agora,Not_Avlbl,braintree,116415
2018-08-07,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,paytm,17009
2018-08-08,PENDING,US & Canada,personal_transport,U4F,other,1
2018-08-09,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,paypal,8
2018-08-10,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,other,29
2018-08-11,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,other,42
2018-08-11,UNAPPLIED,US & Canada,personal_transport,U4F,paypal,26
2018-08-12,APPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,19
2018-08-12,FAILED,APACX,personal_transport,Not_Avlbl,paypal,27
2018-08-13,VOIDED,APACX,personal_transport,U4B-Unmanaged,paypal,463
2018-08-17,APPLIED,EMEA,personal_transport,U4B-Unmanaged,paypal,377
2018-08-18,VOIDED,EMEA,personal_transport,U4B-Unmanaged,paypal,1182
2018-08-25,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,63
2018-09-02,APPLIED,APACX,personal_transport,U4B-Unmanaged,other,14
2018-09-03,APPLIED,India SA,personal_transport,U4B-Unmanaged,other,40
2018-09-03,VOIDED,APACX,personal_transport,U4B-Unmanaged,other,3
2018-09-04,VOIDED,India SA,personal_transport,U4B-Unmanaged,other,2
2018-09-04,VOIDED,US & Canada,personal_transport,U4F,paypal,7
2018-09-05,PENDING,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,27
2018-09-05,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,676
2018-09-06,PENDING,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,62
2018-09-08,FAILED,India SA,personal_transport,Not_Avlbl,paytm,18
2018-09-10,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,428
2018-09-11,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,174
2018-09-15,DROPPED,APACX,agora,Not_Avlbl,paypal,8
2018-09-16,APPLIED,EMEA,personal_transport,U4B-Unmanaged,other,99
2018-09-16,DROPPED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,2
2018-09-17,FAILED,US & Canada,personal_transport,U4B-Unmanaged,braintree,3
2018-09-23,PENDING,APACX,personal_transport,U4F,braintree,1935
2018-09-24,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,551
2018-09-24,PENDING,India SA,personal_transport,U4F,braintree,211
2018-09-28,DROPPED,APACX,personal_transport,Not_Avlbl,braintree,38
2018-09-28,PENDING,EMEA,personal_transport,U4F,braintree,8806
2018-09-29,DROPPED,EMEA,agora,Not_Avlbl,paypal,23
2018-10-01,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,other,1382
2018-10-03,APPLIED,LatAm,personal_transport,Not_Avlbl,paypal,42933
2018-10-04,VOIDED,LatAm,personal_transport,Not_Avlbl,paypal,11297
2018-10-15,PENDING,US & Canada,agora,Not_Avlbl,braintree,38
2018-07-02,UNAPPLIED,APACX,personal_transport,U4F,paypal,2
2018-07-07,UNAPPLIED,EMEA,personal_transport,U4F,paypal,18
2018-07-09,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,13
2018-07-10,DROPPED,EMEA,agora,Not_Avlbl,braintree,152
2018-07-10,DROPPED,India SA,personal_transport,U4B-Unmanaged,paytm,125
2018-07-23,APPLIED,US & Canada,agora,Not_Avlbl,paypal,34044
2018-07-24,VOIDED,US & Canada,agora,Not_Avlbl,paypal,758
2018-07-30,VOIDED,LatAm,Not_Avlbl,Not_Avlbl,braintree,2
2018-07-31,UNAPPLIED,LatAm,agora,U4B-Unmanaged,paypal,69
2018-08-02,PENDING,LatAm,agora,Not_Avlbl,paypal,3625
2018-08-02,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,26
2018-08-13,DROPPED,EMEA,personal_transport,U4B-Unmanaged,paypal,1
2018-08-15,PENDING,LatAm,personal_transport,Not_Avlbl,braintree,1926845
2018-08-16,UNAPPLIED,US & Canada,agora,Not_Avlbl,paypal,37025
2018-08-20,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,5753
2018-08-23,APPLIED,LatAm,agora,U4B-Unmanaged,paypal,59
2018-08-23,FAILED,LatAm,agora,Not_Avlbl,paypal,12
2018-08-24,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,other,3
2018-08-24,VOIDED,LatAm,agora,U4B-Unmanaged,paypal,5
2018-08-28,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,8931
2018-08-29,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,braintree,2318353
2018-09-08,APPLIED,US & Canada,agora,Not_Avlbl,paypal,53328
2018-09-09,VOIDED,US & Canada,agora,Not_Avlbl,paypal,250
2018-09-16,UNAPPLIED,LatAm,agora,U4B-Unmanaged,paypal,88
2018-09-19,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,paypal,3
2018-09-20,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,paypal,5
2018-09-21,PENDING,India SA,personal_transport,Not_Avlbl,paytm,286015
2018-09-25,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized,paytm,11
2018-09-28,PENDING,APACX,agora,Not_Avlbl,braintree,142668
2018-09-29,PENDING,India SA,agora,Not_Avlbl,braintree,188
2018-09-29,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,braintree,59307
2018-09-30,PENDING,US & Canada,personal_transport,U4B-Unmanaged,braintree,117260
2018-09-30,VOIDED,India SA,agora,Not_Avlbl,braintree,2
2018-10-01,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,5319
2018-10-01,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,108
2018-10-02,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,456313
2018-10-04,FAILED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,1
2018-10-04,UNAPPLIED,EMEA,agora,Not_Avlbl,braintree,166480
2018-10-04,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,paytm,19527
2018-10-05,PENDING,US & Canada,personal_transport,U4F,other,1
2018-10-06,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,paypal,3
2018-10-09,PENDING,APACX,personal_transport,U4B-Unmanaged,paypal,749
2018-10-12,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,other,161
2018-10-14,DROPPED,India SA,agora,Not_Avlbl,paytm,108
2018-07-02,FAILED,US & Canada,personal_transport,U4B-Unmanaged,paypal,4
2018-07-06,APPLIED,EMEA,personal_transport,Not_Avlbl,braintree,355394
2018-07-07,VOIDED,EMEA,personal_transport,Not_Avlbl,braintree,64549
2018-07-09,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,6368
2018-07-14,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,3707
2018-07-15,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,618
2018-07-17,DROPPED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,1
2018-07-19,FAILED,LatAm,personal_transport,U4F,braintree,643
2018-07-22,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,7
2018-07-27,DROPPED,EMEA,personal_transport,Not_Avlbl,paypal,47
2018-08-07,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,10861
2018-08-09,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,993
2018-08-13,DROPPED,India SA,personal_transport,Not_Avlbl,other,7
2018-08-30,DROPPED,EMEA,agora,U4B-Unmanaged,braintree,4
2018-08-31,PENDING,US & Canada,agora,Not_Avlbl,paypal,44463
2018-09-07,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,12
2018-09-07,PENDING,EMEA,personal_transport,U4F,paypal,10
2018-09-12,FAILED,EMEA,personal_transport,U4B-Unmanaged,braintree,3
2018-09-14,FAILED,APACX,personal_transport,U4F,paypal,2
2018-09-21,PENDING,US & Canada,agora,Not_Avlbl,other,4449
2018-09-22,PENDING,LatAm,agora,U4B-Unmanaged,paypal,107
2018-09-28,FAILED,EMEA,personal_transport,U4F,paypal,1
2018-10-04,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,other,33
2018-10-06,APPLIED,US & Canada,agora,U4B-Unmanaged,paypal,293
2018-10-06,FAILED,US & Canada,agora,Not_Avlbl,paypal,156
2018-10-07,VOIDED,US & Canada,agora,U4B-Unmanaged,paypal,5
2018-10-08,DROPPED,APACX,personal_transport,U4F,braintree,2
2018-10-10,PENDING,EMEA,agora,Not_Avlbl,braintree,160495
2018-10-12,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,paypal,12
2018-10-13,APPLIED,APACX,personal_transport,Not_Avlbl,other,1775
2018-10-13,UNAPPLIED,LatAm,personal_transport,U4F,paypal,15
2018-10-14,VOIDED,APACX,personal_transport,Not_Avlbl,other,2
2018-07-04,PENDING,US & Canada,personal_transport,Not_Avlbl,other,132889
2018-07-05,PENDING,LatAm,personal_transport,U4B-Unmanaged,paypal,2119
2018-07-09,VOIDED,US & Canada,agora,Not_Avlbl,braintree,207
2018-07-16,UNAPPLIED,LatAm,agora,U4B-Unmanaged,braintree,708
2018-07-19,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1788
2018-07-20,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,258
2018-07-25,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,2261
2018-07-25,FAILED,US & Canada,personal_transport,Not_Avlbl,other,4
2018-07-26,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,462
2018-07-28,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,5088
2018-07-29,PENDING,India SA,agora,U4B-Unmanaged,paytm,552
2018-07-30,APPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,31
2018-07-31,APPLIED,India SA,personal_transport,U4B-Managed-Centralized,braintree,116
2018-07-31,VOIDED,APACX,personal_transport,U4B-Managed-Centralized,braintree,23
2018-08-02,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,256767
2018-08-04,PENDING,LatAm,personal_transport,U4B-Unmanaged,other,28
2018-08-08,APPLIED,LatAm,agora,U4B-Unmanaged,braintree,805
2018-08-08,FAILED,LatAm,agora,Not_Avlbl,braintree,19
2018-08-09,VOIDED,LatAm,agora,U4B-Unmanaged,braintree,2
2018-08-11,PENDING,EMEA,agora,Not_Avlbl,paypal,13643
2018-08-12,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,828
2018-08-18,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,3075
2018-08-22,UNAPPLIED,India SA,agora,U4B-Unmanaged,paytm,431
2018-08-23,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,172501
2018-08-23,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,65
2018-08-24,PENDING,EMEA,personal_transport,Not_Avlbl,braintree,380406
2018-08-24,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized,braintree,224
2018-08-28,DROPPED,US & Canada,agora,Not_Avlbl,other,21
2018-08-28,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,2160
2018-08-30,DROPPED,LatAm,personal_transport,Not_Avlbl,braintree,2823
2018-08-30,UNAPPLIED,US & Canada,personal_transport,U4F,braintree,22800
2018-08-31,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2686
2018-08-31,UNAPPLIED,EMEA,Not_Avlbl,Not_Avlbl,braintree,14
2018-09-02,PENDING,US & Canada,agora,U4B-Unmanaged,braintree,2944
2018-09-04,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,876
2018-09-05,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,255
2018-09-11,UNAPPLIED,APACX,agora,U4B-Unmanaged,paypal,47
2018-09-14,APPLIED,India SA,agora,U4B-Unmanaged,paytm,470
2018-09-14,FAILED,India SA,agora,Not_Avlbl,paytm,4926
2018-09-15,APPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,31
2018-09-15,VOIDED,India SA,agora,U4B-Unmanaged,paytm,1
2018-09-16,APPLIED,India SA,personal_transport,U4B-Managed-Centralized,braintree,68
2018-09-17,VOIDED,India SA,personal_transport,U4B-Managed-Centralized,braintree,47
2018-09-18,PENDING,APACX,Not_Avlbl,Not_Avlbl,braintree,3
2018-09-22,APPLIED,US & Canada,personal_transport,U4F,braintree,26291
2018-09-22,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,44966
2018-09-23,FAILED,US & Canada,agora,U4B-Unmanaged,braintree,15
2018-09-23,VOIDED,US & Canada,personal_transport,U4F,braintree,2173
2018-09-25,UNAPPLIED,EMEA,agora,U4B-Unmanaged,paypal,66
2018-10-02,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,other,3
2018-10-04,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,paypal,13
2018-10-06,APPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,other,4
2018-10-07,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,1880
2018-10-09,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,38
2018-10-10,VOIDED,LatAm,agora,Not_Avlbl,paypal,95
2018-07-01,VOIDED,LatAm,personal_transport,U4F,paypal,10
2018-07-02,UNAPPLIED,India SA,personal_transport,Not_Avlbl,other,924
2018-07-06,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,other,3784
2018-07-07,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,braintree,70764
2018-07-08,APPLIED,EMEA,personal_transport,Not_Avlbl,paypal,17842
2018-07-09,VOIDED,EMEA,personal_transport,Not_Avlbl,paypal,47229
2018-07-14,FAILED,LatAm,personal_transport,U4B-Unmanaged,braintree,90
2018-07-14,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,49
2018-07-16,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,94
2018-07-16,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,19
2018-07-17,DROPPED,US & Canada,agora,Not_Avlbl,braintree,78
2018-07-17,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,60
2018-07-17,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,11
2018-08-06,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,82
2018-08-06,PENDING,APACX,agora,U4B-Unmanaged,braintree,498
2018-08-07,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,10
2018-08-08,APPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,22
2018-08-09,APPLIED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,38
2018-08-09,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,106
2018-08-11,APPLIED,EMEA,agora,U4B-Unmanaged,braintree,637
2018-08-11,FAILED,EMEA,agora,Not_Avlbl,braintree,18
2018-08-11,FAILED,India SA,personal_transport,U4B-Unmanaged,paytm,1
2018-08-26,APPLIED,APACX,personal_transport,U4F,braintree,1643
2018-08-27,APPLIED,India SA,personal_transport,U4F,braintree,202
2018-08-27,FAILED,APACX,agora,U4B-Unmanaged,braintree,9
2018-08-27,VOIDED,APACX,personal_transport,U4F,braintree,77
2018-08-28,VOIDED,India SA,personal_transport,U4F,braintree,58
2018-09-01,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,512123
2018-09-04,UNAPPLIED,EMEA,agora,U4B-Unmanaged,braintree,883
2018-09-19,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,other,65
2018-09-19,UNAPPLIED,APACX,personal_transport,U4F,braintree,2003
2018-09-21,APPLIED,APACX,personal_transport,U4B-Managed-Decentralized,braintree,47
2018-09-22,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,braintree,45
2018-09-23,VOIDED,India SA,personal_transport,U4B-Managed-Decentralized,braintree,9
2018-09-25,DROPPED,India SA,personal_transport,U4B-Managed-Centralized,braintree,1
2018-09-26,APPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,545
